type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,59,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1077438,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,-9,5,-9,4,-9,5,-8,4,-8,5,-7,4,-7,4,-7,4,-6,4,-6,4,-6,3,-6,3,-6,3,-6,3,-5,3,-5,3,-5,2,-5,2,-5,2,-4,2,-4,2,-4,2,-4,1,-4,1,-4,1,-3,0,0,1,-3,0,-3,0,-3,0,-2,0,-3,0,-3,0,-3,0,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,0,-3,-1,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-65,26,-60,26,-61,24,-57,26,-52,27,-48,24,-50,25,-47,22,-44,24,-42,22,-40,19,-39,20,-39,20,-35,21,-35,19,-33,17,-33,17,-31,15,-29,15,-27,16,-28,13,-25,10,-26,11,-27,11,-26,11,-24,10,-21,9,-22,9,-21,7,-17,7,-16,6,-17,6,-16,5,-14,1,-12,1,-13,-3,-12,-2,-14,-1,-12,-3,-13,-2,-14,-4,-14,-3,-14,-4,-17,-3,-16,-4,-15,-5,-14,-4,-14,-3,-14,-3,-15,-5,-16,-4,-14,-4,-15,-2,-16,1,-14,1,-14,2,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-25,-1,-27,0,-26,1,-30,5,-32,5,-32,10,-31,9,-35,10,-36,13,-37,19,-37,19,-40,22,-39,28,-41,27,-43,34,-39,37,-44,40,-42,42,-45,46,-42,47,-44,54,-44,56,-38,59,-37,63,-33,64,-33,67,-27,69,-28,72,-24,75,-25,70,-21,75,-20,74,-19,75,-19,77,-16,75,-13,77,-13,78,-7,79,-7,80,-6,83,-4,76,-2,81,0,80,-1,80,3,77,-2,78,3,79,4,82,9,80,9,75,14,76,17,78,20,68,19,72,21,73,20,73,21,0,0]"
CSI_DATA,60,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1087664,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,4,-10,4,-9,4,-9,4,-9,3,-9,3,-8,3,-8,3,-8,2,-7,3,-7,2,-7,2,-6,2,-6,2,-6,2,-6,2,-6,2,-6,2,-5,2,-5,2,-5,1,-5,1,-4,1,-4,1,-4,1,-4,1,0,0,-3,1,-3,1,-3,1,-3,1,-2,1,-2,2,-2,1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,1,-2,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,56,31,48,29,52,31,49,37,47,29,39,28,43,31,40,33,38,28,33,29,35,27,34,27,31,24,27,21,32,23,26,21,25,24,21,20,27,19,24,20,24,18,23,15,19,16,16,15,14,14,19,16,14,11,15,11,16,13,11,12,14,11,12,8,8,5,11,6,9,1,11,2,14,3,13,-1,10,7,10,4,13,1,15,0,14,-5,13,-3,11,1,13,-1,14,-2,11,0,10,-1,12,1,12,5,13,2,14,0,11,1,10,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-7,26,-6,28,-3,28,0,31,5,29,8,30,8,34,9,38,9,37,11,39,17,42,20,43,18,43,21,39,28,43,30,47,33,43,41,43,40,43,42,41,50,41,56,37,58,37,60,33,64,37,67,29,68,26,65,23,72,27,75,21,71,19,72,13,73,13,75,12,82,7,80,7,79,10,79,6,79,6,79,0,77,-1,82,-5,80,-5,83,-11,76,-6,83,-15,80,-14,82,-16,81,-18,78,-17,79,-23,72,-25,71,-26,74,-27,71,-30,71,-29,70,0,0]"
CSI_DATA,61,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1097494,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-8,7,-7,7,-7,7,-6,7,-6,7,-6,7,-6,6,-5,6,-5,5,-5,5,-5,5,-5,5,-5,4,-4,4,-4,4,-4,4,-4,4,-4,3,-4,3,-4,3,-4,3,-4,3,-3,2,-3,2,-3,2,-3,0,0,2,-3,1,-3,1,-3,1,-2,1,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-17,-60,-16,-65,-12,-63,-17,-62,-21,-51,-18,-52,-19,-49,-20,-45,-15,-42,-15,-47,-19,-42,-13,-42,-17,-36,-15,-39,-12,-41,-12,-32,-11,-29,-11,-28,-9,-35,-12,-30,-11,-29,-10,-24,-8,-22,-13,-23,-8,-22,-9,-24,-8,-21,-9,-17,-6,-21,-5,-18,-8,-16,-9,-15,-3,-11,-1,-16,-1,-11,0,-12,-3,-10,3,-10,3,-11,1,-10,5,-12,1,-11,7,-12,7,-12,5,-13,4,-9,4,-15,7,-13,5,-12,1,-12,5,-12,1,-13,4,-15,6,-16,4,-12,2,-14,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,6,-26,2,-29,3,-31,0,-31,-4,-33,-5,-35,-6,-36,-7,-41,-11,-38,-13,-43,-15,-44,-14,-50,-18,-47,-21,-48,-26,-52,-29,-48,-32,-51,-36,-45,-37,-48,-40,-50,-49,-50,-52,-50,-57,-49,-50,-44,-58,-47,-60,-39,-64,-39,-65,-37,-67,-35,-70,-33,-71,-31,-71,-28,-74,-28,-76,-28,-75,-24,-77,-30,-78,-23,-77,-22,-75,-23,-81,-17,-79,-19,-86,-13,-79,-14,-83,-10,-78,-4,-84,-6,-83,-2,-79,3,-81,-3,-78,-1,-76,-1,-83,1,-79,6,-78,5,-74,5,-71,10,-68,0,0]"
CSI_DATA,62,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1109521,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-5,8,-5,8,-5,8,-5,8,-5,7,-5,7,-5,6,-5,6,-5,6,-4,6,-4,5,-4,5,-4,5,-3,5,-3,5,-3,4,-3,4,-3,4,-3,4,-3,4,-2,3,-3,3,-2,3,-2,3,-2,3,-2,2,0,0,-2,2,-1,2,-1,2,-1,2,-1,2,-1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,-1,2,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,45,-49,46,-44,45,-47,40,-47,38,-44,34,-43,36,-40,31,-41,30,-38,27,-37,28,-35,26,-34,26,-32,27,-31,22,-30,23,-28,22,-26,23,-25,22,-25,20,-25,20,-23,19,-23,21,-23,18,-19,19,-18,16,-17,15,-17,15,-17,16,-14,15,-11,13,-10,13,-10,13,-10,11,-6,11,-8,10,-7,12,-8,13,-5,11,-1,12,-2,12,-1,13,-2,12,-2,14,-1,15,-2,15,-1,15,-4,14,-2,11,-2,13,-5,16,-5,14,-6,15,-5,16,-5,14,-6,11,-8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,22,-10,21,-13,26,-16,26,-17,24,-18,25,-20,23,-24,26,-25,28,-28,27,-32,27,-34,29,-37,30,-40,29,-42,28,-46,25,-52,24,-53,22,-55,22,-60,18,-63,17,-65,16,-69,15,-69,10,-70,8,-73,7,-73,2,-75,-2,-76,-3,-76,-6,-76,-9,-77,-11,-76,-15,-78,-16,-78,-19,-78,-19,-77,-20,-79,-22,-76,-24,-77,-22,-77,-29,-77,-25,-76,-30,-81,-33,-73,-33,-72,-35,-71,-40,-72,-37,-72,-38,-71,-42,-68,-42,-67,-42,-66,-45,-65,-45,-62,-45,-60,-48,-61,-48,0,0]"
CSI_DATA,63,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1117459,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,7,5,7,5,7,5,6,5,6,5,6,4,5,4,5,4,5,4,5,4,5,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,0,0,2,1,1,1,1,1,2,1,1,1,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,57,32,56,30,55,31,51,31,49,27,49,27,47,24,47,20,43,21,40,20,37,22,38,22,37,19,36,18,33,19,33,16,33,18,30,17,26,18,26,19,26,15,24,13,24,14,22,10,19,11,23,15,17,11,18,11,16,11,16,10,13,12,11,12,9,11,7,12,8,10,6,10,5,10,6,12,5,15,2,15,6,13,3,13,1,13,1,13,3,14,1,14,2,14,2,14,4,13,4,13,4,16,3,14,3,14,7,13,6,13,5,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,18,17,17,19,16,23,14,24,16,27,16,29,13,31,15,34,15,36,12,39,13,42,10,44,8,46,8,52,6,51,5,58,0,55,2,58,-4,60,-6,63,-10,69,-14,65,-15,68,-22,68,-21,69,-25,66,-29,71,-30,69,-30,70,-35,67,-37,69,-40,65,-40,66,-43,66,-42,65,-46,67,-44,66,-46,62,-47,65,-53,65,-47,63,-51,63,-51,65,-52,59,-49,62,-56,57,-56,60,-59,58,-58,52,-58,51,-58,52,-61,49,-57,45,-59,48,-63,45,-59,43,0,0]"
CSI_DATA,64,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1127437,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,10,-2,9,-2,9,-3,9,-3,8,-3,8,-2,7,-2,7,-2,7,-2,7,-2,6,-2,6,-2,6,-2,5,-2,5,-2,5,-2,5,-2,5,-1,5,-1,4,-1,4,-1,4,-2,3,-1,3,-1,3,-1,3,0,0,-1,2,-1,2,-1,2,0,2,0,2,0,2,0,2,0,2,1,1,1,2,1,2,0,2,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,70,-7,62,-7,67,-6,60,-10,57,-10,56,-11,51,-11,56,-10,47,-9,48,-8,45,-11,41,-10,42,-10,36,-9,37,-5,38,-7,36,-8,36,-9,34,-5,28,-4,33,-5,28,-5,30,-5,27,-7,23,-6,24,-4,21,-4,22,-3,20,-2,20,-3,17,-2,14,-2,14,1,15,2,12,0,14,2,13,4,11,4,11,7,11,8,12,6,10,5,11,7,14,7,12,8,12,8,13,5,11,4,13,6,13,4,14,5,13,6,13,3,13,4,12,4,13,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,13,23,10,23,9,27,7,28,8,31,5,30,4,34,3,36,0,36,0,41,-2,44,-3,46,-9,47,-8,52,-12,50,-13,55,-17,53,-22,57,-27,57,-30,55,-34,57,-36,54,-38,58,-45,55,-47,57,-49,53,-56,55,-54,49,-59,53,-57,46,-66,48,-67,46,-68,42,-70,40,-68,37,-68,37,-70,38,-73,39,-73,36,-76,34,-70,33,-78,33,-75,29,-77,26,-77,22,-78,21,-77,20,-81,20,-77,16,-79,17,-76,12,-79,11,-70,9,-76,9,-77,6,-74,3,0,0]"
CSI_DATA,65,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1138533,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,-9,5,-9,4,-8,5,-8,4,-8,4,-8,4,-7,4,-7,4,-7,3,-6,3,-6,3,-6,3,-6,3,-6,2,-6,2,-5,2,-5,2,-5,2,-5,2,-5,2,-4,2,-4,2,-4,1,-4,1,-4,1,-3,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-6,-65,1,-64,0,-67,-3,-62,0,-59,-3,-51,-3,-56,-3,-45,-1,-48,-5,-48,-6,-41,-4,-45,-6,-37,-4,-40,-2,-40,2,-34,0,-34,2,-35,0,-33,-1,-36,-4,-31,3,-27,3,-25,2,-25,1,-25,-1,-21,-1,-19,2,-20,5,-21,-1,-20,-1,-15,1,-10,6,-14,4,-15,2,-9,5,-9,9,-11,8,-11,7,-10,4,-11,6,-9,4,-8,7,-8,10,-10,9,-7,11,-4,11,-10,9,-7,10,-9,6,-9,7,-11,9,-11,9,-8,8,-6,9,-8,7,-11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,2,-32,3,-27,0,-31,-1,-31,-1,-33,-3,-35,-7,-36,-8,-38,-11,-37,-10,-40,-15,-42,-17,-46,-13,-46,-20,-50,-22,-46,-25,-53,-34,-48,-29,-51,-35,-47,-42,-47,-38,-51,-50,-47,-44,-50,-45,-49,-52,-49,-59,-51,-59,-44,-69,-40,-58,-48,-68,-37,-67,-39,-71,-37,-67,-33,-73,-30,-71,-36,-76,-27,-69,-32,-72,-31,-72,-35,-78,-34,-84,-29,-72,-26,-77,-28,-74,-24,-73,-12,-80,-16,-82,-20,-74,-19,-81,-15,-73,-17,-74,-18,-78,-9,-87,-15,-73,-17,-77,-7,-77,-5,-72,0,0]"
CSI_DATA,66,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1147454,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,7,-7,7,-7,7,-7,6,-7,6,-7,6,-6,5,-6,5,-6,5,-5,4,-5,4,-5,4,-5,4,-5,4,-4,4,-5,4,-4,3,-4,3,-4,3,-4,3,-3,3,-3,3,-3,2,-3,3,-3,2,-3,2,0,0,-2,2,-2,2,-2,2,-2,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-2,2,-2,2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,52,-43,51,-41,47,-41,47,-41,43,-38,39,-37,40,-39,37,-35,36,-37,31,-33,31,-34,29,-32,28,-29,29,-27,24,-29,27,-26,26,-24,23,-23,21,-24,22,-23,24,-23,21,-20,23,-20,17,-19,18,-17,18,-16,17,-16,17,-13,17,-14,14,-11,12,-11,12,-10,13,-7,13,-7,11,-6,12,-5,14,-4,13,-4,16,0,11,-3,12,1,14,-1,14,0,15,0,16,-1,13,0,14,-2,16,-3,12,-2,13,-2,15,-3,14,-6,15,-5,14,-7,14,-6,15,-8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,24,-6,24,-7,26,-12,27,-14,24,-15,28,-18,26,-19,28,-20,29,-22,31,-27,30,-28,33,-31,34,-37,33,-39,31,-42,30,-45,32,-45,30,-51,30,-55,27,-59,25,-62,25,-66,22,-69,19,-71,14,-72,13,-74,9,-75,6,-75,4,-78,4,-78,0,-75,-4,-76,-4,-77,-6,-80,-9,-81,-11,-79,-11,-81,-10,-78,-13,-79,-15,-76,-18,-80,-18,-78,-20,-82,-22,-75,-26,-78,-27,-76,-29,-75,-30,-76,-30,-75,-35,-73,-33,-71,-37,-69,-38,-63,-38,-67,-39,-65,-41,-62,-44,0,0]"
CSI_DATA,67,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1187586,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-11,2,-10,2,-10,2,-9,1,-9,1,-9,1,-9,1,-8,1,-8,1,-7,1,-7,0,-7,1,-7,1,-6,1,-6,1,-6,1,-6,1,-6,1,-5,1,-5,1,-5,1,-5,1,-5,0,-4,1,-4,1,-4,0,0,0,-3,0,-3,1,-3,1,-3,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,2,-2,2,-2,2,-2,1,-2,2,-2,2,-2,1,-2,1,-2,2,-2,1,-2,1,-2,1,-2,1,-2,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,17,-63,13,-62,14,-58,13,-59,10,-57,9,-56,8,-52,9,-50,7,-47,4,-47,8,-45,6,-42,10,-40,6,-38,2,-37,2,-35,6,-34,5,-33,8,-33,5,-31,7,-25,4,-27,8,-26,7,-24,7,-25,8,-26,5,-22,7,-22,6,-22,2,-17,2,-17,4,-15,4,-14,7,-12,5,-9,7,-10,8,-9,10,-11,10,-8,10,-8,11,-9,10,-10,10,-9,14,-9,12,-12,13,-10,9,-11,12,-11,11,-9,12,-8,9,-10,11,-11,12,-10,10,-15,9,-13,8,-12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,17,-21,15,-23,14,-27,14,-28,12,-30,13,-30,10,-29,11,-36,10,-39,7,-41,5,-42,2,-48,3,-50,0,-50,0,-52,-4,-56,-4,-57,-9,-59,-8,-60,-13,-62,-15,-67,-21,-62,-24,-61,-30,-63,-34,-65,-38,-62,-41,-63,-42,-62,-43,-65,-45,-58,-49,-58,-49,-60,-49,-60,-52,-61,-54,-57,-54,-55,-56,-53,-60,-50,-61,-53,-64,-49,-63,-51,-63,-51,-66,-49,-65,-43,-64,-50,-62,-45,-65,-46,-67,-43,-68,-39,-72,-34,-73,-34,-71,-30,-73,-31,-70,-24,-73,-27,-70,-28,-69,0,0]"
CSI_DATA,68,2a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,1197437,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-7,8,-7,7,-7,8,-6,7,-6,7,-5,7,-5,6,-5,6,-5,5,-5,6,-5,5,-5,5,-4,5,-4,4,-4,4,-4,4,-4,4,-4,3,-4,3,-4,3,-3,3,-3,3,-3,2,-3,2,-3,2,-3,0,0,2,-3,2,-3,1,-3,1,-2,1,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,1,-3,1,-3,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-16,-60,-11,-63,-15,-60,-19,-56,-17,-60,-18,-53,-19,-49,-20,-45,-14,-43,-16,-47,-17,-43,-10,-43,-22,-39,-8,-37,-16,-34,-12,-30,-12,-29,-10,-32,-10,-31,-9,-33,-8,-32,-8,-27,-3,-25,-8,-22,-7,-20,-6,-23,-7,-18,-5,-20,-3,-18,-6,-16,-9,-19,-4,-14,5,-11,-1,-14,-4,-10,1,-11,1,-9,4,-11,3,-10,5,-10,4,-12,5,-11,6,-12,7,-14,8,-14,0,-14,5,-8,4,-13,6,-13,5,-16,4,-12,5,-12,0,-14,3,-10,3,-11,-3,-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,7,-29,7,-27,5,-30,3,-34,-1,-33,-1,-34,-4,-36,-3,-42,-8,-42,-5,-43,-7,-45,-13,-43,-13,-50,-17,-51,-21,-47,-25,-51,-31,-50,-32,-51,-32,-53,-41,-52,-38,-51,-48,-49,-49,-49,-50,-46,-58,-46,-59,-43,-64,-41,-65,-40,-68,-38,-70,-35,-67,-38,-68,-34,-71,-33,-71,-32,-74,-27,-74,-28,-75,-25,-76,-27,-81,-20,-79,-23,-81,-20,-78,-20,-81,-21,-83,-14,-80,-11,-83,-10,-82,-10,-80,-12,-80,-5,-81,-1,-74,-4,-79,0,-83,3,-75,0,-79,4,-76,4,-73,0,0]"
